2025-12-08 18:00:03	3.1722
2025-12-08 19:00:05	3.1724
2025-12-08 20:00:05	3.1724
2025-12-08 21:00:03	3.1724
2025-12-08 22:00:02	3.1724
2025-12-08 23:00:03	3.1705
2025-12-09 00:00:02	3.1666
2025-12-09 01:00:03	3.1673
2025-12-09 02:00:03	3.1691
2025-12-09 03:00:03	3.1693
2025-12-09 04:00:03	3.1692
2025-12-09 05:00:02	3.1689
2025-12-09 06:00:03	3.1696
2025-12-09 07:00:02	3.1695
2025-12-09 08:00:04	3.1703
2025-12-09 09:00:03	3.1759
2025-12-09 10:00:04	3.1749
2025-12-09 11:00:06	3.1746
2025-12-09 12:00:04	3.1733
2025-12-09 13:00:06	3.1727
2025-12-09 14:00:03	3.1730
2025-12-09 15:00:05	3.1740
2025-12-09 16:00:03	3.1738
2025-12-09 17:00:04	3.1740
2025-12-09 18:00:05	3.1740
2025-12-09 19:00:03	3.1709
2025-12-09 20:00:02	3.1709
2025-12-09 21:00:04	3.1709
2025-12-09 22:00:04	3.1730
2025-12-09 23:00:03	3.1735
2025-12-10 00:00:02	3.1720
2025-12-10 01:00:05	3.1720
