2025-12-08 18:00:03	2.9702
2025-12-08 19:00:05	2.9708
2025-12-08 20:00:05	2.9708
2025-12-08 21:00:03	2.9708
2025-12-08 22:00:02	2.9708
2025-12-08 23:00:03	2.9714
2025-12-09 00:00:02	2.9685
2025-12-09 01:00:03	2.9647
2025-12-09 02:00:03	2.9666
2025-12-09 03:00:03	2.9642
2025-12-09 04:00:03	2.9648
2025-12-09 05:00:02	2.9643
2025-12-09 06:00:03	2.9631
2025-12-09 07:00:02	2.9635
2025-12-09 08:00:04	2.9659
2025-12-09 09:00:03	2.9714
2025-12-09 10:00:04	2.9697
2025-12-09 11:00:06	2.9698
2025-12-09 12:00:04	2.9687
2025-12-09 13:00:06	2.9680
2025-12-09 14:00:03	2.9679
2025-12-09 15:00:05	2.9686
2025-12-09 16:00:03	2.9684
2025-12-09 17:00:04	2.9670
2025-12-09 18:00:05	2.9684
2025-12-09 19:00:03	2.9665
2025-12-09 20:00:02	2.9665
2025-12-09 21:00:04	2.9665
2025-12-09 22:00:04	2.9683
2025-12-09 23:00:03	2.9714
2025-12-10 00:00:02	2.9680
2025-12-10 01:00:05	2.9680
